RA        DEC         Epoch    RA        DEC     MAG    Title  
00342490,+66.450100, 2000.00, +00.021, +00.000, 6.48,   3038 
00334110,-29.333000, 2000.00, -00.026, -00.030, 5.55,   3059 
00332330,-71.155800, 2000.00, +00.067, -00.012, 6.13,   3112 
00342780,-52.222300, 2000.00, +00.230, +00.032, 5.57,   3158 
00345530,+13.221600, 2000.00, -00.090, -00.057, 6.40,   3166 
00351490,-03.353400, 2000.00, +00.413, -00.026, 5.20,   3196 
00353280,-00.302000, 2000.00, +00.146, -00.066, 5.93,   3229 
00360830,+54.100700, 2000.00, +00.022, +00.000, 5.08,   3240 
00355470,+13.122400, 2000.00, -00.143, -00.189, 6.41,   3268 
00362730,+60.193400, 2000.00, -00.001, -00.003, 5.79,   3283 
00354110,-48.000300, 2000.00, +00.045, -00.104, 5.51,   3302 
00353340,-54.491900, 2000.00, +00.027, -00.054, 6.06,   3303 
00362000,+27.151700, 2000.00, +00.011, -00.016, 6.50,   3322 
00360300,-14.582500, 2000.00, -00.083, -00.079, 6.45,   3325 
00360690,-22.503300, 2000.00, -00.072, -00.052, 6.06,   3326 
00364660,+44.291900, 2000.00, -00.023, +00.033, 5.13,   3346 
00365830,+53.534900, 2000.00, +00.019, -00.009, 3.66,   3360 
00365290,+33.431000, 2000.00, +00.015, -00.004, 4.36,   3369 
00364730,+15.135400, 2000.00, +00.002, -00.015, 5.89,   3379 
00370720,+24.005100, 2000.00, -00.014, -00.044, 6.47,   3411 
00372110,+35.235800, 2000.00, -00.016, -00.005, 5.48,   3421 
00394730,+82.293800, 2000.00, -00.111, +00.078, 6.40,   3440 
00372070,-24.460200, 2000.00, +01.390, -00.012, 5.57,   3443 
00363740,-65.072900, 2000.00, +00.029, -00.020, 6.42,   3444 
00373050,+03.080700, 2000.00, +00.095, -00.061, 6.39,   3457 
00371810,-54.233900, 2000.00, +00.056, -00.021, 6.41,   3488 
00383330,+29.184200, 2000.00, -00.227, -00.254, 4.37,   3546 
00390990,+49.211600, 2000.00, +00.008, -00.011, 5.43,   3574 
00391970,+30.513900, 2000.00, +00.136, -00.091, 3.27,   3627 
00392180,+21.150200, 2000.00, -00.464, -00.370, 5.87,   3651 
00395560,+21.261800, 2000.00, +00.028, -00.035, 5.36,   3690 
00403050,+56.321400, 2000.00, +00.053, -00.032, 2.23,   3712 
00384080,-73.081400, 2000.00, -00.017, +00.020, 6.85,   3719 
00395790,-33.574200, 2000.00, +00.333, -00.116, 6.69,   3735 
00395200,-44.474800, 2000.00, +00.045, +00.000, 6.01,   3750 
00402860,-16.310100, 2000.00, +00.037, -00.040, 6.49,   3794 
00403290,-23.481600, 2000.00, +00.644, -00.333, 6.14,   3795 
00404240,-04.210700, 2000.00, -00.013, -00.013, 5.91,   3807 
00410720,+39.273100, 2000.00, -00.010, -00.007, 5.33,   3817 
00402640,-59.271600, 2000.00, +00.889, +00.448, 5.89,   3823 
00420340,+66.085100, 2000.00, -00.013, -00.009, 5.83,   3856 
00413600,+24.374500, 2000.00, +00.107, -00.016, 6.04,   3883 
00420390,+50.304500, 2000.00, +00.015, -00.005, 4.80,   3901 
00411960,-46.050600, 2000.00, -00.014, -00.002, 4.59,   3919 
00423110,+58.451200, 2000.00, +00.036, -00.007, 6.17,   3924 
00414640,-56.300600, 2000.00, +00.085, +00.044, 5.70,   3980 
00432810,+47.012900, 2000.00, -00.020, -00.034, 4.94,   4058 
00424290,-38.274800, 2000.00, +00.003, -00.005, 6.06,   4065 
00424180,-60.154500, 2000.00, +00.255, -00.045, 5.98,   4088 
00422840,-65.280500, 2000.00, +00.053, +00.042, 5.39,   4089 
00433540,-17.591200, 2000.00, +00.234, +00.033, 2.04,   4128 
00442640,+47.515100, 2000.00, -00.026, +00.015, 5.67,   4142 
00435020,-12.004200, 2000.00, +00.007, -00.204, 6.02,   4145 
00432120,-57.274700, 2000.00, -00.006, +00.011, 4.36,   4150 
00453900,+74.591700, 2000.00, -00.018, -00.026, 5.66,   4161 
00444350,+48.170400, 2000.00, +00.019, -00.008, 4.54,   4180 
00441140,-10.363400, 2000.00, -00.009, -00.113, 4.76,   4188 
00441210,-38.251800, 2000.00, +00.244, +00.113, 5.90,   4211 
00451720,+55.131800, 2000.00, -00.025, +00.002, 5.42,   4222 
00444440,-22.002200, 2000.00, -00.066, +00.083, 5.24,   4247 
00445710,-42.403600, 2000.00, -00.086, -00.102, 5.94,   4293 
00443230,-62.295200, 2000.00, +00.143, -00.005, 6.07,   4294 
00463900,+69.193000, 2000.00, +00.196, +00.001, 6.33,   4295 
00452410,-04.374500, 2000.00, +00.028, +00.033, 6.15,   4301 
00450000,-53.425400, 2000.00, +00.230, +00.000, 6.15,   4304 
00452870,-12.525100, 2000.00, -00.034, -00.201, 6.15,   4307 
00461510,+55.181900, 2000.00, +00.015, -00.012, 6.52,   4321 
00461090,+44.514100, 2000.00, +00.028, -00.009, 6.05,   4335 
00454170,-16.252700, 2000.00, +00.014, -00.005, 6.47,   4338 
00464240,+59.342800, 2000.00, -00.008, -00.001, 6.39,   4362 
