00.0805 , +04.92733420 ,  8.19
00.0809 , +31.37900363 ,  7.27
00.0810 , +71.15948850 ,  8.51
00.0811 , -59.06308248 ,  8.36
00.0811 , -70.05583226 ,  8.74
00.0812 , -02.44769895 ,  6.18
00.0813 , +29.73233165 ,  8.31
00.0814 , +42.22343513 ,  8.58
00.0816 , -14.82446576 ,  7.04
00.0816 , +34.49526635 ,  8.81
00.0817 , -08.82402541 ,  5.99
00.0818 , -32.70083924 ,  8.22
00.0822 , +03.44072762 ,  8.00
00.0823 , +29.09082805 ,  2.07
00.0824 , +50.24535175 ,  8.11
00.0824 , -57.19508646 ,  8.89
00.0825 , +06.61680730 ,  7.59
00.0826 , +41.95798984 ,  8.72
00.0827 , +17.42445447 , 10.73
00.0827 , -24.09375148 ,  7.59
00.0828 , +34.93452295 ,  7.41
00.0830 , +52.33640337 ,  7.78
00.0830 , -06.79215910 ,  7.76
00.0831 , +20.26736526 ,  8.94
00.0831 , +11.17153688 ,  8.95
00.0832 , +63.20404897 ,  6.41
00.0833 , -17.57804019 ,  6.11
00.0835 , +53.25410868 ,  7.76
00.0838 , -74.23842588 ,  7.38
00.0841 , +36.62742794 ,  6.21
00.0843 , -02.22257211 ,  7.05
00.0843 , +74.21471191 ,  7.44
00.0844 , -52.32795054 ,  8.50
00.0845 , +14.14205698 ,  7.84
00.0846 , -34.79438791 ,  7.88
00.0846 , -36.74408179 ,  8.65
00.0847 , +86.78789828 ,  8.41
00.0848 , -47.06066168 ,  7.81
00.0848 , +08.02174864 ,  7.43
00.0849 , -07.89705908 ,  8.76
00.0849 , +40.84104758 ,  7.58
00.0849 , +40.49456869 ,  6.82
00.0852 , +25.46285169 ,  6.24
00.0852 , +00.69244524 ,  7.31
00.0853 , -22.17950257 ,  7.13
00.0856 , +12.80447200 ,  8.48
00.0856 , +66.45664771 ,  8.57
00.0859 , -21.20630061 ,  7.21
00.0859 , -39.73711336 ,  7.72
00.0859 , +49.85810859 ,  8.03
00.0900 , +28.24755645 ,  6.47
00.0902 , +18.21202529 ,  5.57
00.0902 , -54.00196301 ,  6.32
00.0902 , -35.09184956 ,  7.78
00.0902 , +27.65123946 , 11.65
00.0902 , +09.84996128 ,  8.58
00.0903 , +40.84327725 ,  6.93
00.0903 , -27.12235235 , 11.73
00.0904 , +19.92463831 ,  7.11
00.0906 , -50.60776281 ,  8.21
00.0906 , -50.01362800 ,  8.42
00.0908 , -50.16678657 ,  7.05
00.0910 , +59.15021814 ,  2.28
00.0910 , +44.72184555 ,  8.77
00.0915 , +25.28231728 ,  7.78
00.0916 , +65.07079864 ,  7.02
00.0918 , -59.06036312 ,  8.89
